filename,url,label
f2aa95b29e23ab55e0835e568490fbf4.jpg,"https://sun9-78.userapi.com/s/v1/ig2/4E1uthQGBN15cgDDFcYMNBIy-bNVRM0SeFuwscMyfYnOIJxkUN2FZgBEvRF0nmr5AxIem0z_oGma2qgQXhuY5P19.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
e4c3c63a54aac3879eddf9c41fe95c8d.jpg,"https://sun9-12.userapi.com/s/v1/ig2/5OWFaVDJtjO7UZOVN94KePuC2RlOr7tGe_Dv0p6Et8N-FHH2fDmi6q3uD1CTEeJ-8NRsEA7TxXBCw6g_shpWmoz8.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
9b48a6590f500395fcc0b64454554ebb.jpg,"https://sun9-56.userapi.com/s/v1/ig2/38F1TO2qH5UEGEm85i1KERbgueopTGv4xt89kvY_g_euwZ6FsweV-72rz2G0tU-mVEBj08Kc6vbVCHD3UKD3Booe.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
af5a3f59969b5ab516bd8a7b31b1d899.jpg,"https://sun9-38.userapi.com/s/v1/ig2/-CIDI4vJM1-Rr63qcy3nc-5k4rwPa-yVBT_yh60nwa8dnTvUblCGu8qFYgShXdd9wLFyRA7TPx_pzBmXsVwW1ytX.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
1d4601c747f9457b35d2192675776f2c.jpg,"https://sun9-23.userapi.com/s/v1/ig2/jKo2LpIVYZAEzIdRTiD-lqVLUVMB4CgYeRrw7w0y_Hx1qmf0v04bTRk0SaE0e46-svB79rv6qcm0eUXapBIDQyHv.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
04beca2e2b7eba5c3d85a664aa9658c7.jpg,"https://sun9-77.userapi.com/s/v1/ig2/4VTO-Z72q5jYZMWFpO9u2Pt-npN_GSB-HrTc2N6tRg9h-iCtvVYWFKbF-FmK5JA_651-PyU1Frs2KfEWR68nYxAc.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
3717fa64e07196a1ba7de54719b18834.jpg,"https://sun9-27.userapi.com/s/v1/ig2/UR5goWk1hd1GntrDpzcWPAipdnM4cALYMZgjyjEO_rQXDk7AP1YHdIahz6gEO7JQ3I2eGMyft5AUfhCcSUab2KPE.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
85c9c7c14494ed8de1c56a8c21a758ee.jpg,"https://sun9-67.userapi.com/s/v1/ig2/FH-N08puUQwx1dn2AQiNUs_jqAAvUYieFN5AvXs1hk5aWlu0UsLDzFZFMmPJAfWs2d1E8VvJQmevKXvL3OuNDOLe.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
91419c8a9c64108656729b73146110b0.jpg,"https://sun9-62.userapi.com/s/v1/ig2/x78FZ_Pi0mIZIorln1sb5jAa5h-f5n3Vs2HhPjr_V9dBD2-QmYN8QNHhGdhC9cINpdscQ1pkPi-zImTsopKGobk5.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
d684c2cdd58dc952b1144100dd1aed9e.jpg,"https://sun9-19.userapi.com/s/v1/ig2/awgs_UZ2CmoObD02QPC0jVVt5iRQnjsFjzGbVYtTN-0pgpHiAp8dsIOyQHPYvIVNVaprwTqHZHajNbLHjCUtF3ws.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
622faef490262161a00bd7db2444db2a.jpg,"https://sun9-65.userapi.com/s/v1/ig2/RVcsKH4uxdjfZQegRhGK11bcEP-4nD9acj2vdSOWQ2sdqY3TPWir8xvgu1ci2oneUGstyMS7Ri-h-l4Lh9xzIzOh.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
04ca37f33f28933cfdbd88d07a81cd49.jpg,"https://sun9-74.userapi.com/s/v1/ig2/WkbTe1_G9tKE6V9Ac25tXTh5e4girHewanyNFUojYWZEc2Due3vh5w0f1p3ypL30c7coBlVEE5dor_iFsUhaTGco.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
356985e5704880867b4bd19a6585b410.jpg,"https://sun9-3.userapi.com/s/v1/ig2/RbHjdeE8jZlps_1TBgO5CZr99MhKDElv3o0PRjnyTqyP6rTo9ABFMvpFkNybD0Rz4plCwFkqMG61Qbql3bJXHAaU.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
892a483566e9e47c90e72f1c7def7762.jpg,"https://sun9-47.userapi.com/s/v1/ig2/oUn35nq3-yeNeY3GgvsbR6e-874bcRoMAcqFZ8Yq6kgOETImfUcDaMWk87PB1k8DYHE_UrqU7d9Jj1KlO4T53cPN.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
f772c3b4d1ef5b68090d740611d1675a.jpg,"https://sun9-12.userapi.com/s/v1/ig2/IEsjUr6pmXNDuHXK6v56nJSqYO_Htb5TKRHt4h3BbEOgWyERfOS38dXzwl9CHeSaFaW9Og7L5-Q6pE-PoWHwRnlG.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
f0088ff0560a919a85e89a02e4a65cfc.jpg,"https://sun9-62.userapi.com/s/v1/ig2/nV4FUuePZDxiD7sgaT-wkuHvbJP6D2B3CmrwiLpM_NmNmqhAWSftC0HSjKOC84DkTDCpyh23rG6yzHybw0QUZiEk.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
3357907fd6604ac5d641031893118790.jpg,"https://sun9-31.userapi.com/s/v1/ig2/EWXtVpBXLZLm0sTQIsEvIW8BZX8diQ-qpUGQ6xwtN8l1EBkQKQ_esNs2wrgxKCGSwDPRXQ_A0tX3aJGOzxIzPMR4.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2400x2400&from=bu&cs=160x0",0
4242d75d2b01ca9067e6b1f587d3523f.jpg,"https://sun9-37.userapi.com/s/v1/ig2/cG5r5AEraQXp8aOFFPrYs5PdX3hsO92NbaGTZV-mHtlMAPu6T4lKj0I0Brxja2NmB1X79cCto8rnAJogIARm3y4g.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1800x1800&from=bu&cs=160x0",0
f785ffba1d6a090f76a5e9aed2b6ee22.jpg,"https://sun9-35.userapi.com/s/v1/ig2/3a5Ls73sbyNZRZajw3Y3paNqfmkEgW3VddurHqWbPErmLNBE-8HmXg94FgKZXd28_ZfQeBZh7DhZzE645_lg3Ev_.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1800x1800&from=bu&cs=160x0",0
7bb3d148455e523bb6fcf09efecdfd2e.jpg,"https://sun9-56.userapi.com/s/v1/ig2/DM_XevRKXSGIG_QWoS_YrVNsmKmuYoansMQcb_KBa9ErEKjtEYsyx88uOoE6DuqnGI08YylqGpNZ0tte4_IBcTl8.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1800x1800&from=bu&cs=160x0",0
e5c4bfacca866392314ccbd72aaee6e2.jpg,"https://sun9-56.userapi.com/s/v1/ig2/wQ2-_5RC4fWyEmnExQ2GqqFbT7s5PM13xAoGOVDemmYnjYhBzKyp6WvMTXLRwYwV_LtbDcV19drsYN5STZT48XMD.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1800x1800&from=bu&cs=160x0",0
18fa52191332e6038a192dd69f846ac2.jpg,"https://sun1-26.userapi.com/s/v1/ig2/iHzaP16tkEUqgvEJBljdtXP0yBb1eVfSUwec8kVfvWDCuZeJIsVR8NoJH1JQq7ijGkNtSYniF4tLb5I3Zg9HS-aI.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1800x1800&from=bu&cs=160x0",0
12133641654ab5e235dce40c1814ca40.jpg,"https://sun9-14.userapi.com/s/v1/if2/vX5bl-hfUj4K2diousN6sNaKKQDu-EbtWTm1ZS5lU4I-o6mtBJNhCZdS_LN6t2M-ZqGTowYsJDmaaT_eQxdHsbCO.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2560x1707&from=bu&cs=160x0",0
650e832468db202bae9bc8855cd5aaf2.jpg,"https://sun9-66.userapi.com/s/v1/ig2/W6lBPlAqeG4nQ3iO8s2G0mP7YxkQas7zaW7nHieIPDcVN5Kmdv4r6uhGOlZwzg17zALXjPKOoaWeWkzSE3eh0CS9.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=160x0",0
ab68e3eef0070932d3481f7293020151.jpg,"https://sun9-2.userapi.com/s/v1/if2/1h_2gSe6F2g-Yl0MI1lAnvqqGsJspR1eKR6891GWG-jMnPysbAEsNe1IStTksaFI8PTiU1ZOOLroqDa2r3pEOAtA.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2560x1707&from=bu&cs=160x0",0
30d87f0b1daf1cc03d16b56136435230.jpg,"https://sun9-37.userapi.com/s/v1/ig2/NRnJScryJu_N2bLQlDXpa3c3oHvBNVuWCxMbdDPtIQpMw1nZLBCrVESyOm6BchcQrk-BIclCZzjDJGy0H0w1TUp2.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=160x0",0
07c5bd7a7111c8d69abb41b8b98c462f.jpg,"https://sun9-38.userapi.com/s/v1/ig2/lvrV815d67Yt7QV8cmv-fA9SVeg5G3UFccyURv6OfBcTOYJPFxtiWwOMXJPMX3dzM3Cpbp9c987JIr8NnI_tXxOU.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=160x0",0
e9a809bf6be2dab05e767a70f1ea99ea.jpg,"https://sun9-30.userapi.com/s/v1/ig2/gvAkWouRhl9qjguNBYHtUp52YfLmCdr4vL6dv70ElIuTUl_RRK2B3bVu2INnpa9_T_qAMNgi97j4VU_AxGvEKtbS.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=160x0",0
ba300e80ac3d7f53a78089b53bb7d599.jpg,"https://sun9-9.userapi.com/s/v1/ig2/LLiiXyzeY2szbADm2KBbYSYmNXKUUfz_2AD5JGxBliwEq4UO5BjbGHiaM_YxLKFx5j2eVnw6qsEpb3m836aVnAcW.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=160x0",0
b8246ef84589412ba899baec66cbc242.jpg,"https://sun9-71.userapi.com/s/v1/if2/XxTs56F3eKkVtSj0n-bi-770JcDp536X279NqDBpqiggvaT4-iyND0EUgTJ9-cYgOb40LW-RoouHyghGbBmKYBXJ.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2560x1707&from=bu&cs=160x0",0
f3552cb6e2b209e14df73456f15302db.jpg,"https://sun9-78.userapi.com/s/v1/if2/lPjtw85VqQ7uKjOktBGYSdotXu8LQTW2VPYYZiKK_zCDHw0QgytCHoBsmUsxNbtHnZqTxJqUKhSHjRXAXdVVn7UG.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2560x1707&from=bu&cs=160x0",0
65a8aaace65b3fd63a89fab64d4b4aa9.jpg,"https://sun9-46.userapi.com/s/v1/ig2/nA4-rXJNrzKcN9msT5Mww55K4uifH_XUhFUZTXAeg_zQUBTUUKn3uMY0hVC1I-7L3d3rGphZiYd3vIDjCvmyUded.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
86289bdb5ff9c1bc273f6064ff4c90bb.jpg,"https://sun9-27.userapi.com/s/v1/ig2/NSsb45jdCxNhAwuiwsuunHxAFcRH1xu6IUy7wWCAAGTilZoKElr5yhpcC8uWDX6DovUGebZesCgVhN1sEArJDzvK.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
ec53e66ccc6d84310d9151d6b5224810.jpg,"https://sun9-29.userapi.com/s/v1/ig2/CHs_HyoXdRh6K-OlCsZ6aIoHmfmMwlO9tWEVpZIMjQH2DD3TIEgMOBMpGMEKXTH9sgTJmfjH88plL0k86PGDmK-P.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
f141ea8913c7c97f2b30696df8d0dfb9.jpg,"https://sun9-72.userapi.com/s/v1/ig2/T4PQPsmfjqi_A2sKBxy2tZPvFCIbxTkhExHuanGOS-3PmkuvpAJK0g-rN1xY5MPefJ0c6JTAVVZxtODSgnzVa_7V.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
5696638a92d4d5a3909f31e4f8a2333f.jpg,"https://sun9-6.userapi.com/s/v1/ig2/pPpTd0uAU2xAjzYOp18PUvMntlJHxsLOnUGtyDgHWK2ZX19DP-r4gD7sjUYCgVLousaJ8J02sPDTd5IWHTv9Oq_-.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=160x0",0
